294.9894435034937	293.10629021056695	293.01299497880245	293.0015891804796	293.0001943935739	293.0000237846933	293.0000029108266	293.0000003563154	293.00000004362636	293.00000000534266	293.00000000065444	293.00000000008015	293.00000000000983	293.0000000000012	293.0000000000001	293.00000000000006	293.0	293.0	293.0	293.0	293.0	293.0	293.0	293.0	293.0	293.0	293.0	292.99999999999994	293.0	293.0	292.99999999999994	293.0	292.99999999999994	292.99999999999994	293.0	293.0	293.0	292.99999999999994	293.0	293.0	293.00000000000006	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
298.9930656202895	295.22226998305246	293.88419243427387	293.31312551554305	293.10052404699746	293.0297077272263	293.00818349194344	293.002122553758	293.00052261527225	293.0001229734524	293.00002780605257	293.000006069558	293.00000128391514	293.00000026405417	293.0000000529462	293.0000000103753	293.00000000199117	293.0000000003749	293.00000000006935	293.0000000000126	293.00000000000216	293.00000000000034	293.00000000000006	293.0	293.0	293.0	293.0	292.9999999999999	292.9999999999999	293.0	292.9999999999999	293.0	292.99999999999983	292.9999999999999	293.0	293.0	293.0	292.9999999999999	293.0	293.0	293.00000000000006	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
300.986816223913	296.97134706171886	295.1086247408557	294.03011484965043	293.4651109421544	293.1951921369632	293.0765929458597	293.0282653792859	293.00986306788485	293.00327042927097	293.00103505481104	293.0003139162208	293.00009155765883	293.00002576184454	293.00000701266106	293.00000185141596	293.0000004751356	293.00000011876824	293.00000002896945	293.00000000690636	293.00000000161145	293.0000000003685	293.0000000000827	293.000000000018	293.00000000000375	293.00000000000074	293.0000000000001	292.9999999999999	292.9999999999999	293.0	292.9999999999999	293.0	292.99999999999983	292.9999999999999	293.0	293.0	293.0	292.9999999999999	293.0	293.0	293.00000000000006	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
302.49190435860334	298.37402586108664	296.2495910782034	294.8492417365049	293.9908140863187	293.5006032957091	293.23904842680065	293.10817934551636	293.0465301431488	293.01907841660375	293.0074787782101	293.0028106754835	293.0010153775596	293.00035347040546	293.00011884585183	293.00003867619523	293.0000122063337	293.0000037427911	293.000001116865	293.0000003248404	293.00000009221907	293.0000000255872	293.00000000694695	293.0000000018475	293.00000000048163	293.00000000012324	293.0000000000308	293.00000000000733	293.0000000000016	293.00000000000034	292.9999999999999	293.0	292.99999999999983	292.9999999999999	293.0	293.0	293.0	292.9999999999999	293.0	293.0	293.00000000000006	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
303.74786620479193	299.5698965018325	297.28383176216215	295.6652190958755	294.58119111055026	293.89458197525494	293.48297653155043	293.2491037350276	293.1229130207746	293.0581143954563	293.02637510878736	293.0115108910623	293.00483959485564	293.00196364320186	293.0007702197734	293.00029253696994	293.0001077564164	293.0000385521909	293.0000134156065	293.0000045467766	293.00000150269796	293.00000048486925	293.0000001529119	293.00000004718123	293.00000001425684	293.0000000042228	293.0000000012268	293.0000000003496	293.0000000000976	293.00000000002666	293.0000000000069	293.0000000000017	293.0000000000002	292.9999999999999	293.0	293.0	293.0	292.9999999999999	293.0	293.0	293.00000000000006	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
304.84524767307954	300.6265824456485	298.2283046519837	296.4506923621642	295.1906675921594	294.3371549569178	293.7847119639202	293.44289581290747	293.24055687071916	293.12583923566746	293.06346349314265	293.03088999672127	293.0145279856261	293.00661015100775	293.0029131758401	293.0012450878514	293.0005166916705	293.0002084339235	293.0000818280495	293.00003129725843	293.00001167441275	293.0000042513134	293.0000015128136	293.0000005265226	293.00000017938817	293.00000005987874	293.00000001959694	293.0000000062928	293.0000000019837	293.0000000006142	293.0000000001866	293.0000000000557	293.00000000001614	293.0000000000045	293.00000000000136	293.00000000000045	293.00000000000006	292.9999999999999	293.0	293.0	293.00000000000006	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
305.8302081387026	301.581645261241	299.09969538050666	297.2000078779534	295.7989788822296	294.80423937068156	294.12459675096125	293.67777230425924	293.3950295220437	293.22273631957455	293.12156052488854	293.064255671038	293.03292041911635	293.01636067146217	293.0078937899992	293.00370081773434	293.00168741717346	293.0007489378922	293.00032385509417	293.00013655713036	293.00005619604724	293.00002258833325	293.0000088756072	293.0000034118054	293.0000012840073	293.000000473435	293.00000017114434	293.0000000606959	293.0000000211312	293.0000000072262	293.00000000242835	293.00000000080234	293.00000000026057	293.00000000008316	293.0000000000262	293.00000000000824	293.0000000000024	293.00000000000045	293.0	293.00000000000006	293.00000000000006	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
306.7300971366869	302.4583757928663	299.9109688580744	297.913886606776	296.3970581937928	295.2818903567917	294.48872225637206	293.9430997681782	293.58009790373205	293.3464870328105	293.2010089048977	293.11330153650584	293.0620780777425	293.0330784084977	293.01715148527484	293.00865914945007	293.00425935651776	293.00204265786954	293.0009557024872	293.00043653556963	293.0001947960199	293.0000849757513	293.00003626194547	293.0000151470992	293.0000061973326	293.0000024851045	293.0000009772572	293.0000003770936	293.00000014285945	293.00000005316457	293.000000019445	293.00000000699345	293.0000000024742	293.00000000086146	293.0000000002955	293.0000000000999	293.00000000003314	293.00000000001063	293.00000000000324	293.000000000001	293.00000000000034	293.0	293.0	293.00000000000006	293.00000000000006	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
307.5627077356118	303.27236692483996	300.6719576839411	298.59489111278856	296.9809539874354	295.76199061526984	294.86764345325435	294.2304508740477	293.7896870556257	293.4936768425603	293.3006441868208	293.17838288038865	293.10314507279986	293.05813990600006	293.03195890194706	293.0171389002867	293.00897110442753	293.0045855513626	293.00229002361067	293.001117937503	293.0005337705533	293.0002493925409	293.0001140870904	293.0000511263712	293.0000224562759	293.00000967253766	293.0000040876591	293.00000169573315	293.00000069087736	293.0000002765741	293.00000010884014	293.00000004212404	293.0000000160404	293.0000000060121	293.0000000022191	293.00000000080684	293.0000000002891	293.0000000001019	293.0000000000354	293.00000000001216	293.00000000000415	293.0000000000013	293.00000000000045	293.0000000000003	293.0000000000001	292.99999999999994	292.99999999999994	292.99999999999994	293.0	293.0	293.0
308.3403865811101	304.0346551770385	301.3902006673331	299.2459558062302	297.5491577519818	296.2397651128814	295.25498330802685	294.5334426270682	294.01854650889805	293.6607274320503	293.4185731882391	293.25896668037393	293.1564904446214	293.0923802999358	293.05328670595213	293.03004188682974	293.0165593136383	293.0089272199198	293.0047088204154	293.00243109540247	293.0012290355687	293.00060867125933	293.0002954224194	293.000140583562	293.0000656212847	293.0000300581468	293.00001351679913	293.00000596986655	293.00000259069844	293.00000110512127	293.0000004635745	293.0000001913015	293.00000007769154	293.0000000310634	293.0000000122324	293.0000000047458	293.0000000018146	293.0000000006839	293.00000000025415	293.0000000000932	293.00000000003376	293.0000000000121	293.0000000000044	293.00000000000176	293.00000000000074	293.00000000000006	292.99999999999994	292.99999999999994	293.0	293.0	293.0
309.0721164172179	304.75338797821445	302.07158317491803	299.8698962468953	298.1013643116481	296.7123965057066	295.6464141460841	294.8473118010626	294.2623603908924	293.84431645377924	293.5526592967822	293.3540156447669	293.2219271751087	293.1361622813579	293.0817746595001	293.0480809227331	293.0276829333544	293.0156114762922	293.0086255653809	293.00467059177214	293.00247932796884	293.00129067559175	293.00065912751217	293.0003303259985	293.00016251417367	293.0000785182424	293.00003726808075	293.0000173838842	293.0000079717826	293.0000035951513	293.00000159508767	293.00000069647945	293.00000029938934	293.00000012674013	293.00000005285506	293.0000000217217	293.00000000879965	293.00000000351497	293.0000000013848	293.0000000005384	293.0000000002066	293.0000000000784	293.0000000000295	293.0000000000112	293.00000000000415	293.00000000000125	293.0000000000003	292.99999999999994	293.0	293.0	293.0
309.76467438331014	305.4347813787366	302.72078521903916	300.4692593049608	298.63786626553303	297.17824251785925	296.0389776373611	295.16851277715233	294.5176583486947	294.04152665603476	293.7007869827712	293.4622554078662	293.2989120633416	293.18948610547363	293.11776344973634	293.07176079123013	293.0428812401418	293.02513184311914	293.0144491888602	293.0081511717003	293.0045129228834	293.00245283336454	293.00130908316413	293.0006862414903	293.00035344544494	293.0001789086659	293.0000890294661	293.0000435672991	293.00002097218504	293.0000099337834	293.0000046313227	293.00000212591294	293.00000096109306	293.00000042804857	293.0000001878691	293.00000008127876	293.00000003467204	293.0000000145875	293.0000000060548	293.00000000248014	293.00000000100283	293.00000000040046	293.0000000001581	293.00000000006185	293.0000000000239	293.00000000000875	293.00000000000307	293.00000000000085	293.0000000000003	293.00000000000006	293.0
310.4233229410682	306.0837051162314	303.34159216515184	301.0462969666218	299.1592458050258	297.6363817236347	296.43063979074736	295.49439953084936	294.7816749294382	294.2498676584118	293.8609897470052	293.5823417239172	293.38669822083114	293.2520973552322	293.1613508553399	293.1013916070981	293.06255984231547	293.0379053107245	293.02255663853094	293.0131852265812	293.007572116464	293.0042731525493	293.00237013001464	293.00129236479637	293.0006929280292	293.00036541437544	293.0001895766542	293.0000967821328	293.00004863260966	293.0000240599096	293.00001172214235	293.00000562573575	293.0000026602566	293.0000012398002	293.00000056960704	293.00000025805053	293.00000011530517	293.0000000508293	293.00000002211107	293.00000000949393	293.0000000040246	293.00000000168484	293.00000000069684	293.00000000028484	293.00000000011494	293.0000000000456	293.00000000001774	293.0000000000066	293.00000000000244	293.00000000000097	293.00000000000057
311.05224515925573	306.70405805748874	303.9371126914973	301.6029841231925	299.6662132877968	298.0863425204799	296.8199988243774	295.8229888553059	295.05221209015235	294.4672441385389	294.031501127389	293.71295724953904	293.48444113003876	293.32357601018794	293.21245109236406	293.137117457941	293.08699502559676	293.0542615818758	293.03327559778467	293.02006518171055	293.0118987381975	293.0069400627807	293.00398199820444	293.0022479669044	293.0012488512511	293.0006828860136	293.0003676127132	293.00019486258384	293.0001017314052	293.0000523196707	293.0000265127216	293.00001324097093	293.00000651866895	293.00000316423825	293.00000151477514	293.0000007153081	293.00000033327336	293.0000001532379	293.0000000695482	293.00000003116423	293.00000001379016	293.0000000060273	293.0000000026027	293.00000000111066	293.00000000046833	293.000000000195	293.00000000008004	293.00000000003234	293.00000000001313	293.00000000000585	293.00000000000387
311.6548312656236	307.2990190085886	304.50993439125733	302.1410498350203	300.1595213610742	298.5279372201988	297.20609115493596	296.1527877198208	295.32752167803426	294.691905787986	294.2107650807942	293.8528629853382	293.591268029247	293.40340390422875	293.2708475621444	293.1789493796746	293.1163479997372	293.07444317018786	293.04687610636876	293.02905168224146	293.0177224765478	293.0106428585167	293.0062925489635	293.00366343587507	293.00210043073486	293.00118618995975	293.0006599304897	293.0003617556052	293.0001954263495	293.0001040594534	293.00005462507664	293.0000282746718	293.0000144338437	293.0000072682522	293.0000036109933	293.00000177034303	293.000000856658	293.0000004092247	293.0000001930213	293.0000000899132	293.00000004137144	293.00000001880693	293.00000000844824	293.00000000375087	293.0000000016461	293.000000000714	293.0000000003062	293.00000000013006	293.0000000000557	293.00000000002626	293.00000000001836
